,Date,Year,YearDay,Hours,RECORD,Flag_RECORD,Sitename,Batt_V_Min,Flag_Batt_V_Min,Batt_V_TMn,Ptemp_C_Avg,Flag_Ptemp_C_Avg,Air_TempC_Avg,Flag_Air_TempC_Avg,Air_TempC_Max,Flag_Air_TempC_Max,Air_TempC_Min,Flag_Air_TempC_Min,Relative_Humidity_Avg,Flag_Relative_Humidity_Avg,Relative_Humidity_Max,Flag_Relative_Humidity_Max,Relative_Humidity_Min,Flag_Relative_Humidity_Min,Ppt_mm_Tot,Flag_Ppt_mm_Tot,Ws_Mean_300cm,Flag_Ws_Mean_300cm,Ws_mean_Resultant_300cm,Flag_Ws_mean_Resultant_300cm,WinDir_mean_Resultant,Flag_WinDir_mean_Resultant,WinDir_Std_Dev,Flag_WinDir_Std_Dev,WS_ms_75cm_Avg,Flag_WS_ms_75cm_Avg,WS_ms_150cm_Avg,Flag_WS_ms_150cm_Avg,WS_ms_300cm_Avg,Flag_WS_ms_300cm_Avg,WS_ms_75cm_Max,Flag_WS_ms_75cm_Max,WS_ms_150cm_Max,Flag_WS_ms_150cm_Max,WS_ms_300cm_Max,Flag_WS_ms_300cm_Max,WS_ms_75cm_Min,Flag_WS_ms_75cm_Min,WS_ms_150cm_Min,Flag_WS_ms_150cm_Min,WS_ms_300cm_Min,Flag_WS_ms_300cm_Min,Date_datetime,Batt_V_TMn_datetime
48,2013-10-14 00:00:00,2013,287,23.9997,48.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.71,A,2013-10-14 06:12:36,20.07,A,19.33,A,25.11,A,13.89,A,48.39,A,72.23,A,31.31,A,0.0,A,2.8160000000000003,A,2.4730000000000003,A,219.0,A,25.61,A,,M,,M,2.8160000000000003,A,,M,,M,12.33,A,,M,,M,0.0,A,2013-10-14 00:00:00,2013-10-14 06:12:36
49,2013-10-15 00:00:00,2013,288,23.9997,49.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.66,A,2013-10-15 06:12:54,17.21,A,15.88,A,24.17,A,5.3,A,51.99,A,72.06,A,23.59,A,0.0,A,2.69,A,1.749,A,151.0,A,43.32,A,,M,,M,2.69,A,,M,,M,10.08,A,,M,,M,0.0,A,2013-10-15 00:00:00,2013-10-15 06:12:54
50,2013-10-16 00:00:00,2013,289,23.9997,50.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.69,A,2013-10-16 06:09:29,16.47,A,14.47,A,24.23,A,3.82,A,47.91,A,91.9,A,11.92,A,0.0,A,1.6269999999999998,A,0.97,A,214.0,A,42.54,A,,M,,M,1.626,A,,M,,M,7.0920000000000005,A,,M,,M,0.0,A,2013-10-16 00:00:00,2013-10-16 06:09:29
51,2013-10-17 00:00:00,2013,290,23.9997,51.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.58,A,2013-10-17 06:12:55,12.88,A,11.6,A,24.24,A,-1.76,A,33.81,A,75.79,A,10.95,A,0.0,A,1.328,A,0.6409999999999999,A,245.0,A,46.43,A,,M,,M,1.327,A,,M,,M,6.343999999999999,A,,M,,M,0.0,A,2013-10-17 00:00:00,2013-10-17 06:12:55
52,2013-10-18 00:00:00,2013,291,23.9997,52.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.57,A,2013-10-18 06:00:50,13.21,A,11.44,A,25.04,A,-2.37,A,30.03,A,62.72,A,10.57,A,0.0,A,0.919,A,0.595,A,316.0,A,34.28,A,,M,,M,0.919,A,,M,,M,7.84,A,,M,,M,0.0,A,2013-10-18 00:00:00,2013-10-18 06:00:50
53,2013-10-19 00:00:00,2013,292,23.9997,53.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.6,A,2013-10-19 06:01:41,12.49,A,10.62,A,22.01,A,-0.22,A,41.13,A,75.28,A,18.96,A,0.0,A,1.031,A,0.259,A,220.0,A,51.69,A,,M,,M,1.031,A,,M,,M,7.0920000000000005,A,,M,,M,0.0,A,2013-10-19 00:00:00,2013-10-19 06:01:41
54,2013-10-20 00:00:00,2013,293,23.9997,54.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.57,A,2013-10-20 06:12:14,13.55,A,12.12,A,25.72,A,-2.06,A,31.82,A,71.48,A,8.37,A,0.0,A,1.4140000000000001,A,0.951,A,219.0,A,36.73,A,,M,,M,1.4140000000000001,A,,M,,M,8.59,A,,M,,M,0.0,A,2013-10-20 00:00:00,2013-10-20 06:12:14
55,2013-10-21 00:00:00,2013,294,23.9997,55.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.6,A,2013-10-21 06:05:09,12.81,A,10.98,A,23.1,A,-0.41,A,36.78,A,63.21,A,17.13,A,0.0,A,0.9590000000000001,A,0.317,A,219.0,A,49.74,A,,M,,M,0.958,A,,M,,M,8.59,A,,M,,M,0.0,A,2013-10-21 00:00:00,2013-10-21 06:05:09
56,2013-10-22 00:00:00,2013,295,23.9997,56.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.58,A,2013-10-22 06:06:14,13.31,A,11.34,A,23.82,A,-1.76,A,43.54,A,74.16,A,17.73,A,0.0,A,0.735,A,0.26,A,215.0,A,44.06,A,,M,,M,0.735,A,,M,,M,4.848,A,,M,,M,0.0,A,2013-10-22 00:00:00,2013-10-22 06:06:14
57,2013-10-23 00:00:00,2013,296,23.9997,57.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.58,A,2013-10-23 06:10:57,14.27,A,12.65,A,25.47,A,-0.88,A,40.89,A,74.39,A,15.51,A,0.0,A,1.045,A,0.41700000000000004,A,239.0,A,49.22,A,,M,,M,1.045,A,,M,,M,5.596,A,,M,,M,0.0,A,2013-10-23 00:00:00,2013-10-23 06:10:57
58,2013-10-24 00:00:00,2013,297,23.9997,58.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.61,A,2013-10-24 06:12:17,16.65,A,15.48,A,27.05,A,3.7,A,40.72,A,64.89,A,21.86,A,0.3,A,1.3119999999999998,A,0.424,A,146.0,A,54.56,A,,M,,M,1.3119999999999998,A,,M,,M,9.34,A,,M,,M,0.0,A,2013-10-24 00:00:00,2013-10-24 06:12:17
59,2013-10-25 00:00:00,2013,298,23.9997,59.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.67,A,2013-10-25 06:12:03,18.2,A,16.4,A,25.0,A,7.54,A,57.15,A,94.2,A,25.97,A,0.1,A,2.053,A,0.585,A,254.0,A,62.8,A,,M,,M,2.052,A,,M,,M,7.84,A,,M,,M,0.0,A,2013-10-25 00:00:00,2013-10-25 06:12:03
60,2013-10-26 00:00:00,2013,299,23.9997,60.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.64,A,2013-10-26 06:08:14,15.19,A,13.69,A,23.8,A,4.88,A,57.05,A,97.5,A,21.28,A,0.0,A,1.795,A,1.41,A,322.0,A,33.09,A,,M,,M,1.795,A,,M,,M,8.59,A,,M,,M,0.0,A,2013-10-26 00:00:00,2013-10-26 06:08:14
61,2013-10-27 00:00:00,2013,300,23.9997,61.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.61,A,2013-10-27 06:08:14,13.97,A,12.48,A,22.95,A,1.5,A,55.73,A,91.5,A,26.59,A,0.0,A,1.262,A,0.713,A,184.0,A,42.05,A,,M,,M,1.261,A,,M,,M,6.343999999999999,A,,M,,M,0.0,A,2013-10-27 00:00:00,2013-10-27 06:08:14
62,2013-10-28 00:00:00,2013,301,23.9997,62.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.61,A,2013-10-28 06:14:14,15.29,A,15.33,A,25.0,A,2.18,A,38.38,A,86.7,A,10.44,A,0.0,A,3.199,A,2.93,A,208.0,A,20.27,A,,M,,M,3.198,A,,M,,M,15.32,A,,M,,M,0.0,A,2013-10-28 00:00:00,2013-10-28 06:14:14
63,2013-10-29 00:00:00,2013,302,23.9997,63.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.7,A,2013-10-29 06:36:14,16.76,A,17.06,A,22.54,A,11.98,A,27.85,A,38.82,A,16.03,A,0.0,A,2.645,A,2.39,A,190.0,A,24.13,A,,M,,M,2.6439999999999997,A,,M,,M,9.34,A,,M,,M,0.0,A,2013-10-29 00:00:00,2013-10-29 06:36:14
64,2013-10-30 00:00:00,2013,303,23.9997,64.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.68,A,2013-10-30 06:26:14,15.55,A,15.04,A,22.25,A,2.96,A,40.9,A,78.15,A,23.82,A,0.0,A,4.208,A,3.612,A,222.0,A,29.85,A,,M,,M,4.21,A,,M,,M,14.57,A,,M,,M,0.0,A,2013-10-30 00:00:00,2013-10-30 06:26:14
65,2013-10-31 00:00:00,2013,304,23.9997,65.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.58,A,2013-10-31 06:19:14,10.65,A,8.97,A,20.14,A,-3.95,A,35.56,A,78.14,A,14.75,A,0.0,A,1.34,A,0.39,A,265.0,A,54.03,A,,M,,M,1.339,A,,M,,M,7.0920000000000005,A,,M,,M,0.0,A,2013-10-31 00:00:00,2013-10-31 06:19:14
66,2013-11-01 00:00:00,2013,305,23.9997,66.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.58,A,2013-11-01 06:14:14,10.14,A,9.28,A,20.28,A,-3.01,A,33.89,A,62.81,A,14.47,A,0.0,A,2.123,A,1.839,A,323.0,A,25.21,A,,M,,M,2.122,A,,M,,M,10.83,A,,M,,M,0.0,A,2013-11-01 00:00:00,2013-11-01 06:14:14
67,2013-11-02 00:00:00,2013,306,23.9997,67.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.58,A,2013-11-02 06:23:14,10.78,A,9.79,A,21.46,A,-2.35,A,35.13,A,68.49,A,14.42,A,0.0,A,1.4780000000000002,A,0.588,A,186.0,A,51.86,A,,M,,M,1.4780000000000002,A,,M,,M,8.59,A,,M,,M,0.0,A,2013-11-02 00:00:00,2013-11-02 06:23:14
68,2013-11-03 00:00:00,2013,307,23.9997,68.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.61,A,2013-11-03 06:15:14,13.09,A,12.3,A,24.72,A,-0.5,A,39.85,A,71.78,A,18.61,A,0.0,A,2.0780000000000003,A,1.5959999999999999,A,239.0,A,31.47,A,,M,,M,2.077,A,,M,,M,13.82,A,,M,,M,0.0,A,2013-11-03 00:00:00,2013-11-03 06:15:14
69,2013-11-04 00:00:00,2013,308,23.9997,69.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.63,A,2013-11-04 06:20:35,14.43,A,13.43,A,22.74,A,2.57,A,60.02,A,91.4,A,34.62,A,0.0,A,1.598,A,1.138,A,170.0,A,36.58,A,,M,,M,1.598,A,,M,,M,7.84,A,,M,,M,0.0,A,2013-11-04 00:00:00,2013-11-04 06:20:35
70,2013-11-05 00:00:00,2013,309,23.9997,70.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.7,A,2013-11-05 06:23:02,13.96,A,13.45,A,20.32,A,5.28,A,45.08,A,78.88,A,21.01,A,0.0,A,3.6660000000000004,A,3.0610000000000004,A,253.0,A,32.33,A,,M,,M,3.668,A,,M,,M,14.57,A,,M,,M,0.0,A,2013-11-05 00:00:00,2013-11-05 06:23:02
71,2013-11-06 00:00:00,2013,310,23.9997,71.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.61,A,2013-11-06 06:22:29,9.51,A,7.72,A,17.97,A,-1.49,A,29.99,A,56.12,A,9.55,A,0.0,A,2.233,A,1.976,A,313.0,A,24.94,A,,M,,M,2.2319999999999998,A,,M,,M,10.83,A,,M,,M,0.0,A,2013-11-06 00:00:00,2013-11-06 06:22:29
72,2013-11-07 00:00:00,2013,311,23.9997,72.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.52,A,2013-11-07 06:30:14,8.44,A,7.43,A,21.0,A,-5.78,A,30.18,A,56.87,A,12.8,A,0.0,A,1.244,A,0.37,A,283.0,A,54.49,A,,M,,M,1.244,A,,M,,M,7.0920000000000005,A,,M,,M,0.0,A,2013-11-07 00:00:00,2013-11-07 06:30:14
73,2013-11-08 00:00:00,2013,312,23.9997,73.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.58,A,2013-11-08 06:26:40,11.76,A,10.1,A,22.25,A,-1.9,A,38.8,A,66.04,A,23.25,A,0.0,A,0.9,A,0.603,A,202.0,A,32.21,A,,M,,M,0.9,A,,M,,M,6.343999999999999,A,,M,,M,0.0,A,2013-11-08 00:00:00,2013-11-08 06:26:40
74,2013-11-09 00:00:00,2013,313,23.9997,74.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.59,A,2013-11-09 06:17:51,12.04,A,10.25,A,24.57,A,-2.39,A,44.69,A,82.5,A,16.72,A,0.0,A,0.6409999999999999,A,0.478,A,273.0,A,25.98,A,,M,,M,0.6409999999999999,A,,M,,M,5.596,A,,M,,M,0.0,A,2013-11-09 00:00:00,2013-11-09 06:17:51
75,2013-11-10 00:00:00,2013,314,23.9997,75.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.57,A,2013-11-10 06:30:05,12.08,A,10.73,A,24.74,A,-2.0,A,37.06,A,67.74,A,13.55,A,0.0,A,0.815,A,0.359,A,221.0,A,42.35,A,,M,,M,0.815,A,,M,,M,5.596,A,,M,,M,0.0,A,2013-11-10 00:00:00,2013-11-10 06:30:05
76,2013-11-11 00:00:00,2013,315,23.9997,76.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.6,A,2013-11-11 06:27:14,13.64,A,12.16,A,25.36,A,0.46,A,37.73,A,62.5,A,19.39,A,0.0,A,1.2,A,0.9,A,299.0,A,33.0,A,,M,,M,1.199,A,,M,,M,5.596,A,,M,,M,0.0,A,2013-11-11 00:00:00,2013-11-11 06:27:14
77,2013-11-12 00:00:00,2013,316,23.9997,77.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.63,A,2013-11-12 06:25:14,11.45,A,10.5,A,19.15,A,3.6,A,51.27,A,83.0,A,34.62,A,0.0,A,2.745,A,1.646,A,94.0,A,46.83,A,,M,,M,2.745,A,,M,,M,10.08,A,,M,,M,0.0,A,2013-11-12 00:00:00,2013-11-12 06:25:14
78,2013-11-13 00:00:00,2013,317,23.9997,78.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.62,A,2013-11-13 06:41:14,9.16,A,8.44,A,14.8,A,-0.16,A,69.45,A,92.1,A,49.47,A,0.0,A,0.85,A,0.14,A,271.0,A,51.17,A,,M,,M,0.85,A,,M,,M,6.343999999999999,A,,M,,M,0.0,A,2013-11-13 00:00:00,2013-11-13 06:41:14
79,2013-11-14 00:00:00,2013,318,23.9997,79.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.63,A,2013-11-14 06:27:37,14.03,A,11.79,A,21.07,A,2.76,A,57.19,A,85.8,A,30.2,A,0.0,A,0.799,A,0.402,A,179.0,A,38.45,A,,M,,M,0.799,A,,M,,M,6.343999999999999,A,,M,,M,0.0,A,2013-11-14 00:00:00,2013-11-14 06:27:37
80,2013-11-15 00:00:00,2013,319,23.9997,80.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.64,A,2013-11-15 06:22:28,10.9,A,10.99,A,20.45,A,-1.35,A,64.49,A,93.9,A,31.57,A,0.0,A,2.702,A,1.9709999999999999,A,193.0,A,35.17,A,,M,,M,2.702,A,,M,,M,12.33,A,,M,,M,0.0,A,2013-11-15 00:00:00,2013-11-15 06:22:28
81,2013-11-16 00:00:00,2013,320,23.9997,81.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.7,A,2013-11-16 06:33:14,16.41,A,15.68,A,22.37,A,7.7,A,53.73,A,96.3,A,21.78,A,0.4,A,4.349,A,3.7430000000000003,A,211.0,A,29.07,A,,M,,M,4.351,A,,M,,M,16.82,A,,M,,M,0.0,A,2013-11-16 00:00:00,2013-11-16 06:33:14
82,2013-11-17 00:00:00,2013,321,23.9997,82.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.71,A,2013-11-17 06:37:14,14.57,A,13.6,A,21.27,A,7.12,A,47.02,A,76.92,A,22.47,A,0.0,A,2.83,A,2.36,A,199.0,A,30.78,A,,M,,M,2.8289999999999997,A,,M,,M,11.58,A,,M,,M,0.0,A,2013-11-17 00:00:00,2013-11-17 06:37:14
83,2013-11-18 00:00:00,2013,322,23.9997,83.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.67,A,2013-11-18 06:36:14,13.62,A,12.1,A,22.21,A,5.49,A,49.83,A,72.22,A,24.79,A,0.0,A,1.186,A,0.47200000000000003,A,277.0,A,49.24,A,,M,,M,1.186,A,,M,,M,5.596,A,,M,,M,0.0,A,2013-11-18 00:00:00,2013-11-18 06:36:14
84,2013-11-19 00:00:00,2013,323,23.9997,84.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.62,A,2013-11-19 06:28:21,12.44,A,11.36,A,22.19,A,0.58,A,53.81,A,86.0,A,25.19,A,0.0,A,1.4409999999999998,A,1.087,A,206.0,A,29.61,A,,M,,M,1.4409999999999998,A,,M,,M,8.59,A,,M,,M,0.0,A,2013-11-19 00:00:00,2013-11-19 06:28:21
85,2013-11-20 00:00:00,2013,324,23.9997,85.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.64,A,2013-11-20 06:38:14,12.27,A,12.19,A,21.37,A,3.2,A,49.24,A,78.1,A,21.08,A,0.0,A,1.609,A,1.141,A,205.0,A,32.36,A,,M,,M,1.608,A,,M,,M,10.08,A,,M,,M,0.0,A,2013-11-20 00:00:00,2013-11-20 06:38:14
86,2013-11-21 00:00:00,2013,325,23.9997,86.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.63,A,2013-11-21 06:35:22,14.32,A,13.47,A,22.02,A,1.94,A,54.84,A,82.2,A,30.1,A,0.0,A,1.102,A,0.831,A,190.0,A,26.3,A,,M,,M,1.102,A,,M,,M,9.34,A,,M,,M,0.0,A,2013-11-21 00:00:00,2013-11-21 06:35:22
87,2013-11-22 00:00:00,2013,326,23.9997,87.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.67,A,2013-11-22 06:36:14,8.84,A,7.86,A,16.36,A,3.05,A,56.61,A,65.21,A,41.69,A,0.0,A,3.6489999999999996,A,2.4090000000000003,A,96.0,A,45.06,A,,M,,M,3.6519999999999997,A,,M,,M,11.58,A,,M,,M,0.0,A,2013-11-22 00:00:00,2013-11-22 06:36:14
88,2013-11-23 00:00:00,2013,327,23.9997,88.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.55,A,2013-11-23 23:19:20,3.35,A,2.86,A,5.6,A,-1.33,A,71.57,A,96.9,A,58.41,A,0.1,A,2.714,A,1.383,A,44.0,A,53.08,A,,M,,M,2.714,A,,M,,M,10.83,A,,M,,M,0.0,A,2013-11-23 00:00:00,2013-11-23 23:19:20
89,2013-11-24 00:00:00,2013,328,23.9997,89.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.52,A,2013-11-24 05:49:56,0.2,A,-0.91,A,0.57,A,-2.95,A,91.1,A,97.8,A,81.5,A,0.7,A,1.475,A,1.084,A,327.0,A,36.65,A,,M,,M,1.474,A,,M,,M,5.596,A,,M,,M,0.0,A,2013-11-24 00:00:00,2013-11-24 05:49:56
90,2013-11-25 00:00:00,2013,329,23.9997,90.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.53,A,2013-11-25 06:27:31,2.28,A,0.76,A,6.35,A,-1.9,A,86.8,A,96.0,A,63.93,A,1.5,A,1.666,A,1.04,A,258.0,A,44.77,A,,M,,M,1.665,A,,M,,M,5.596,A,,M,,M,0.0,A,2013-11-25 00:00:00,2013-11-25 06:27:31
91,2013-11-26 00:00:00,2013,330,23.9997,91.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.7,A,2013-11-26 06:44:14,4.32,A,2.58,A,11.69,A,-5.26,A,72.53,A,97.2,A,33.76,A,0.1,A,0.7440000000000001,A,0.325,A,270.0,A,42.42,A,,M,,M,0.7440000000000001,A,,M,,M,4.848,A,,M,,M,0.0,A,2013-11-26 00:00:00,2013-11-26 06:44:14
92,2013-11-27 00:00:00,2013,331,23.9997,92.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.69,A,2013-11-27 06:24:14,0.72,A,0.66,A,8.35,A,-6.4,A,77.28,A,96.2,A,41.54,A,0.0,A,0.41600000000000004,A,0.125,A,306.0,A,38.78,A,,M,,M,0.41600000000000004,A,,M,,M,3.352,A,,M,,M,0.0,A,2013-11-27 00:00:00,2013-11-27 06:24:14
93,2013-11-28 00:00:00,2013,332,23.9997,93.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.67,A,2013-11-28 06:30:14,4.76,A,2.95,A,15.47,A,-6.73,A,67.96,A,96.7,A,26.78,A,0.0,A,0.69,A,0.415,A,280.0,A,35.11,A,,M,,M,0.6890000000000001,A,,M,,M,4.848,A,,M,,M,0.0,A,2013-11-28 00:00:00,2013-11-28 06:30:14
94,2013-11-29 00:00:00,2013,333,23.9997,94.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.7,A,2013-11-29 06:07:14,6.99,A,5.61,A,17.76,A,-4.13,A,68.13,A,96.6,A,30.79,A,0.0,A,0.857,A,0.435,A,274.0,A,41.26,A,,M,,M,0.857,A,,M,,M,4.848,A,,M,,M,0.0,A,2013-11-29 00:00:00,2013-11-29 06:07:14
95,2013-11-30 00:00:00,2013,334,23.9997,95.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.71,A,2013-11-30 06:23:14,7.61,A,7.13,A,17.19,A,-1.74,A,70.08,A,98.1,A,36.19,A,0.0,A,0.6609999999999999,A,0.524,A,303.0,A,22.55,A,,M,,M,0.6609999999999999,A,,M,,M,4.848,A,,M,,M,0.0,A,2013-11-30 00:00:00,2013-11-30 06:23:14
